Project,Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
hsqldb,org.hsqldb.persist.TextFileReader8,TextFileReader8,Public Class,11,7,23,1,5,30,2,113,1,0,326,18,0.06,11,11,69,67,5,1,205,159,10,7,457,20,1,5,11,66,57,2,0,4,151,222,55,No
hsqldb,org.hsqldb.persist.TextFileOps,TextFileOps,Public Class,2,21,76,0,12,97,1,43,2,0,154,7,0.05,34,34,35,31,0,0,119,80,0,0,204,15,1,3,2,0,0,0,0,2,71,95,23,No
hsqldb,org.hsqldb.persist.TextFileReader16,TextFileReader16,Public Class,17,2,10,0,2,12,2,20,0,0,61,8,0.13,9,9,13,10,3,0,36,31,6,0,89,5,2,4,6,0,0,1,0,2,24,39,14,No
hsqldb,org.hsqldb.persist.TextFileReader8.StringCreator,StringCreator,Static Abstract Class,7,1,9,0,3,10,1,8,1,0,17,0,0,7,7,8,8,7,2,6,5,6,0,25,3,1,1,7,0,0,0,0,0,9,13,3,No
hsqldb,org.hsqldb.persist.TextFileReader8.StringCreatorBytes,StringCreatorBytes,Static Class,14,0,3,0,1,3,1,8,0,0,26,0,0,3,3,10,10,7,0,8,8,7,2,34,1,2,0,7,36,36,0,0,0,10,18,7,No
hsqldb,org.hsqldb.persist.TextFileReader8.StringCreatorChars,StringCreatorChars,Static Class,14,0,3,0,1,3,1,10,0,0,25,0,0,2,2,10,10,7,0,8,8,7,1,35,1,2,0,7,0,0,0,0,0,9,17,7,No
hsqldb,org.hsqldb.RangeVariable.RangeIteratorRight,RangeIteratorRight,Public Static Class,29,4,13,0,3,17,1,26,0,0,67,0,0,5,5,11,10,0,0,43,34,5,1,93,7,3,2,5,60,60,3,0,2,26,42,15,No
hsqldb,org.hsqldb.RangeGroup.RangeGroupEmpty,RangeGroupEmpty,Class,4,1,3,1,1,4,2,6,0,0,12,2,0.17,1,1,5,5,1,0,2,2,4,0,20,1,1,0,4,0,0,0,0,3,2,7,4,No
hsqldb,org.hsqldb.RangeVariable.RangeIteratorBase,RangeIteratorBase,Public Static Class,13,0,4,0,1,5,2,20,0,0,62,0,0,7,7,20,20,0,2,26,23,13,6,82,6,1,2,13,83,83,1,0,12,24,43,18,No
hsqldb,org.hsqldb.RangeVariable.RangeIteratorCheck,RangeIteratorCheck,Static Final Class,16,0,3,0,1,3,2,17,0,0,46,0,0,1,1,19,19,2,0,13,13,16,2,63,1,1,0,16,81,81,0,0,14,15,32,16,No
hsqldb,org.hsqldb.RangeVariable.RangeIteratorJoined,RangeIteratorJoined,Public Static Class,22,1,5,0,2,7,1,22,0,0,54,0,0,2,2,13,16,0,0,28,28,9,3,76,5,2,3,9,70,70,0,0,9,28,44,15,No
hsqldb,org.hsqldb.RangeVariable.RangeIteratorMain,RangeIteratorMain,Public Static Class,24,6,22,1,5,29,1,85,0,0,253,10,0.04,12,12,37,34,1,1,174,135,11,10,348,20,2,5,11,79,71,4,1,5,106,163,60,No
hsqldb,org.hsqldb.StatementManager,StatementManager,Public Final Class,11,5,12,6,2,23,1,79,0,0,170,107,0.63,16,16,47,46,4,0,106,87,11,5,356,6,1,2,11,58,35,5,0,2,87,120,27,No
hsqldb,org.hsqldb.rowio.RowInputBase,RowInputBase,Abstract Class,60,4,13,2,5,18,1,78,0,1,178,32,0.18,17,17,42,43,3,3,123,75,34,2,288,42,3,1,34,71,71,0,20,11,99,118,57,No
hsqldb,org.hsqldb.rowio.RowInputTextLog,RowInputTextLog,Public Class,95,4,9,0,2,13,2,162,0,0,319,10,0.03,29,29,55,55,0,0,202,192,35,6,491,8,4,3,35,77,53,0,23,12,158,235,79,No
hsqldb,org.hsqldb.rowio.RowOutputBase,RowOutputBase,Abstract Class,69,4,16,2,7,21,2,60,0,0,153,26,0.17,21,21,43,38,0,3,106,57,30,0,239,42,3,2,30,0,0,0,22,8,81,94,53,No
hsqldb,org.hsqldb.rowio.RowOutputTextLog,RowOutputTextLog,Public Class,106,1,4,0,1,5,1,71,0,8,176,5,0.03,21,21,51,51,0,0,93,88,37,3,252,4,4,2,37,95,95,0,22,15,84,132,48,Yes
hsqldb,org.hsqldb.sample.ConnectionTypesSample,ConnectionTypesSample,Public Class,1,2,9,2,1,13,1,3,0,0,11,2,0.18,0,0,2,2,0,0,7,6,1,0,16,1,2,0,1,0,0,0,0,1,6,8,1,No
hsqldb,org.hsqldb.sample.DatabaseManagerSample,DatabaseManagerSample,Public Class,32,0,0,0,0,0,1,2,0,0,8,0,0,1,1,3,2,0,0,4,3,0,0,10,0,3,0,0,0,0,0,0,0,3,4,0,No
hsqldb,org.hsqldb.util.DatabaseManager,DatabaseManager,Public Class,32,9,28,1,6,38,4,313,4,12,948,71,0.07,42,42,209,200,11,1,751,627,28,19,1327,65,2,5,32,91,79,4,1,16,554,750,193,Yes
hsqldb,org.hsqldb.sample.FindFile,FindFile,Class,4,8,18,14,3,40,1,36,4,0,72,66,0.92,9,9,17,13,3,0,51,45,0,0,173,5,1,2,4,0,0,0,0,1,37,51,13,No
hsqldb,org.hsqldb.types.BitType,BitType,Public Final Class,172,4,14,0,4,17,1,147,2,1,438,23,0.05,22,22,81,76,2,0,294,221,30,0,608,34,3,3,32,0,0,0,0,30,173,271,135,No
hsqldb,org.hsqldb.SchemaManager.UserSchemaFilter,UserSchemaFilter,Static Class,1,3,9,0,2,12,2,4,0,0,11,0,0,4,4,4,4,0,0,6,4,1,0,15,2,1,1,1,0,0,0,0,1,4,7,2,No
hsqldb,org.hsqldb.scriptio.ScriptWriterTextColumnNames,ScriptWriterTextColumnNames,Public Class,54,1,9,0,1,10,1,4,0,0,20,0,0,9,9,3,3,0,0,14,13,2,0,24,1,3,0,2,0,0,0,0,2,13,16,2,No
hsqldb,org.hsqldb.Server,Server,Public Class,83,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,No
hsqldb,org.hsqldb.server.HsqlServerFactory,HsqlServerFactory,Public Class,2,4,14,1,3,19,1,10,1,0,29,9,0.31,13,13,8,6,0,0,19,16,1,0,48,4,1,2,2,0,0,1,0,1,13,19,5,No
hsqldb,org.hsqldb.server.HsqlSocketFactorySecure,HsqlSocketFactorySecure,Public Final Class,23,4,13,9,2,25,2,66,1,0,158,128,0.81,17,17,38,36,4,0,95,82,11,4,352,7,2,1,12,92,75,1,0,7,89,116,25,No
hsqldb,org.hsqldb.server.OdbcPacketInputStream,OdbcPacketInputStream,Class,10,4,12,4,3,20,1,53,3,0,126,46,0.37,12,12,38,32,7,0,79,60,7,2,225,6,2,2,10,95,85,2,0,1,59,83,25,No
hsqldb,org.hsqldb.server.OdbcPacketOutputStream,OdbcPacketOutputStream,Class,10,2,6,1,1,9,1,26,1,0,64,32,0.5,4,4,22,17,6,0,35,34,9,4,120,2,2,1,10,75,60,0,1,3,35,47,11,No
hsqldb,org.hsqldb.server.OdbcPreparedStatement,OdbcPreparedStatement,Class,4,3,10,3,2,15,1,15,0,0,45,12,0.27,11,11,14,11,0,0,26,19,4,6,72,3,1,1,4,54,54,0,1,3,21,28,7,No
hsqldb,org.hsqldb.server.StatementPortal,StatementPortal,Class,3,5,20,5,4,30,1,19,0,0,68,20,0.29,11,11,16,14,0,0,44,29,3,7,107,9,1,4,3,57,24,0,0,3,31,42,11,No
hsqldb,org.hsqldb.server.RecoverableOdbcFailure,RecoverableOdbcFailure,Class,7,0,4,2,1,6,1,0,0,0,31,21,0.68,2,2,12,11,0,0,14,11,7,3,52,1,2,0,7,62,57,0,0,7,14,22,7,No
hsqldb,org.hsqldb.server.OdbcUtil,OdbcUtil,Public Class,10,0,15,4,4,19,1,18,10,20,197,43,0.22,12,12,58,48,6,0,139,100,0,0,258,10,1,3,10,100,100,0,0,4,101,138,37,Yes
hsqldb,org.hsqldb.server.PgType,PgType,Public Class,12,2,18,10,7,29,1,37,3,74,306,141,0.46,11,11,112,93,1,0,247,93,9,4,475,38,1,3,12,81,73,1,4,6,145,170,88,No
hsqldb,org.hsqldb.server.Server.ServerThread,ServerThread,Private Class,2,1,4,5,1,10,1,4,0,0,10,13,1.3,2,2,3,3,1,0,4,4,2,0,27,1,2,0,2,0,0,0,0,1,4,7,2,No
hsqldb,org.hsqldb.server.ServerAcl,ServerAcl,Public Final Class,11,5,19,4,4,27,1,96,3,4,306,86,0.28,20,20,60,56,2,0,208,146,8,4,486,19,1,4,11,80,53,1,0,8,133,193,47,No
hsqldb,org.hsqldb.server.ServerConnection,ServerConnection,Class,14,26,80,24,14,127,2,406,1,9,1198,363,0.3,55,55,141,142,3,0,966,644,13,21,1923,123,1,7,14,77,72,9,0,2,562,738,200,Yes
hsqldb,org.hsqldb.server.WebServerConnection,WebServerConnection,Class,9,9,31,11,6,50,2,91,0,16,305,112,0.37,36,36,80,68,4,0,234,171,9,6,503,14,1,4,9,79,73,4,0,1,168,210,50,Yes
hsqldb,org.hsqldb.server.ServerAcl.AclFormatException,AclFormatException,Public Static Final Class,1,0,3,0,1,3,1,1,0,0,5,0,0,1,1,2,2,0,0,1,1,1,0,6,1,2,0,1,0,0,0,0,1,1,3,1,No
hsqldb,org.hsqldb.server.ServerAcl.AclEntry,AclEntry,Private Static Final Class,4,4,15,0,3,19,1,21,0,0,64,1,0.02,7,7,12,11,0,0,44,24,4,4,85,5,1,1,4,25,25,0,0,4,24,34,12,No
hsqldb,org.hsqldb.server.ServerAcl.InternalException,InternalException,Private Static Final Class,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,No
hsqldb,org.hsqldb.server.CleanExit,CleanExit,Class,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,Yes
hsqldb,org.hsqldb.server.ServerConnection.ClientFailure,ClientFailure,Private Static Class,2,1,4,0,1,5,1,5,0,0,10,0,0,1,1,4,4,0,0,4,3,2,1,15,1,2,0,2,0,0,0,0,2,4,7,2,Yes
hsqldb,org.hsqldb.server.ServerConnection.HsqlInResultProcessor,HsqlInResultProcessor,Class,2,0,3,0,1,3,2,2,0,0,8,0,0,3,3,3,3,0,0,2,2,2,0,10,1,1,0,2,0,0,0,0,2,2,5,2,Yes
hsqldb,org.hsqldb.server.ServerConnection.OdbcInResultProcessor,OdbcInResultProcessor,Class,2,0,3,0,1,3,2,2,0,0,8,0,0,3,3,3,3,0,0,2,2,2,0,10,1,1,0,2,0,0,0,0,2,2,5,2,Yes
hsqldb,org.hsqldb.types.TypedComparator,TypedComparator,Public Class,6,1,5,0,2,6,3,11,0,0,34,7,0.21,3,3,10,10,0,0,14,13,6,3,52,3,1,1,6,50,50,0,0,6,13,23,9,No
hsqldb,org.hsqldb.StatementResultUpdate,StatementResultUpdate,Public Class,104,6,19,1,3,26,1,50,0,0,140,13,0.09,23,23,33,30,5,0,96,77,7,3,203,9,4,3,7,71,52,0,0,2,78,96,24,No
hsqldb,org.hsqldb.TablePeriodWorks,TablePeriodWorks,Class,8,3,7,0,2,10,1,30,0,0,62,8,0.13,10,10,19,19,7,0,34,32,8,2,100,3,1,2,8,31,31,0,0,1,28,45,16,No
hsqldb,org.hsqldb.StatementManager.StatementComparator,StatementComparator,Private Static Class,3,0,5,0,1,5,2,4,0,0,17,0,0,3,3,5,4,0,0,8,3,3,0,21,1,1,0,3,0,0,0,0,3,3,7,3,No
hsqldb,org.hsqldb.StatementManager.StatementWrapper,StatementWrapper,Private Static Class,0,0,0,0,0,0,1,1,0,0,9,0,0,4,4,8,8,0,0,0,0,0,7,10,0,1,0,0,0,0,0,0,0,7,8,0,No
hsqldb,org.hsqldb.test.AllTests,AllTests,Public Class,2,2,18,1,1,20,1,6,2,0,37,2,0.05,28,28,4,4,0,0,31,29,0,0,44,1,1,0,2,0,0,0,0,2,29,32,2,No
hsqldb,org.hsqldb.test.TestCollation,TestCollation,Public Class,15,5,16,3,3,23,1,46,1,0,131,29,0.22,12,12,39,37,0,0,93,65,7,4,206,10,3,3,8,66,63,0,4,4,65,91,25,No
hsqldb,org.hsqldb.test.TestDatabaseMetaData,TestDatabaseMetaData,Public Class,11,14,45,3,5,61,1,59,0,0,182,10,0.05,13,13,42,38,0,0,151,131,4,0,251,10,3,3,4,0,0,0,0,4,126,143,18,No
hsqldb,org.hsqldb.test.TestDateTime,TestDateTime,Public Class,12,14,34,9,1,56,1,73,0,0,170,51,0.3,11,11,65,57,0,0,140,82,5,0,294,1,3,0,5,0,0,0,1,4,118,124,5,No
hsqldb,org.hsqldb.test.TestPeriodPredicates,TestPeriodPredicates,Public Class,46,2,19,5,1,26,1,118,0,0,731,207,0.28,14,14,460,192,0,0,379,71,39,4,1056,2,3,1,39,53,53,0,1,38,210,251,40,No
hsqldb,org.hsqldb.test.TestINPredicateParameterizationAndCorrelation,TestINPredicateParameterizationAndCorrelation,Public Class,10,18,36,2,2,56,1,57,1,0,109,15,0.14,9,9,15,16,0,0,90,83,2,0,181,2,3,1,3,0,0,0,0,3,91,97,5,No
hsqldb,org.hsqldb.test.TestJDBCGeneratedColumns,TestJDBCGeneratedColumns,Public Class,13,17,37,1,4,55,1,110,0,0,226,3,0.01,7,7,39,34,0,0,194,153,6,0,336,8,3,2,6,0,0,1,0,5,150,174,23,No
hsqldb,org.hsqldb.test.TestLikePredicateOptimizations,TestLikePredicateOptimizations,Public Class,10,32,58,3,4,93,1,100,1,0,177,17,0.1,9,9,20,21,0,0,152,148,2,0,294,8,3,1,3,0,0,0,0,3,154,166,11,No
hsqldb,org.hsqldb.test.TestLobs,TestLobs,Public Class,22,16,45,1,6,62,1,263,0,0,686,50,0.07,21,21,173,165,0,0,570,461,15,2,999,19,3,4,15,13,13,0,2,13,471,557,85,No
hsqldb,org.hsqldb.test.TestMerge,TestMerge,Public Class,24,4,16,2,2,22,1,77,2,0,273,44,0.16,11,11,42,40,0,0,218,118,15,3,394,3,3,2,17,67,67,1,2,14,108,142,33,No
hsqldb,org.hsqldb.test.TestMultiInsert,TestMultiInsert,Public Class,13,3,13,1,2,17,1,24,1,0,81,11,0.14,11,11,18,18,0,0,60,52,5,3,116,3,3,2,6,61,61,1,2,3,52,65,12,No
hsqldb,org.hsqldb.test.TestSql,TestSql,Public Class,20,15,48,3,4,66,1,210,1,2,640,40,0.06,18,18,129,117,0,0,527,440,12,4,889,18,3,3,13,77,77,0,2,11,468,510,57,Yes
hsqldb,org.hsqldb.test.TestStoredProcedure,TestStoredProcedure,Public Class,24,9,20,0,2,29,1,164,8,0,357,8,0.02,14,14,106,82,0,0,285,243,9,1,529,5,3,1,17,94,94,0,1,16,239,270,30,No
hsqldb,org.hsqldb.test.TestTextTable,TestTextTable,Public Class,22,4,17,5,2,25,1,103,1,0,358,75,0.21,12,12,80,71,0,0,269,146,14,4,535,5,3,3,15,67,48,10,1,4,158,203,30,No
hsqldb,org.hsqldb.test.TestTextTables,TestTextTables,Public Class,22,6,14,0,1,20,1,104,0,2,216,6,0.03,12,12,59,59,4,0,177,163,15,0,326,4,3,1,15,93,80,1,1,9,167,188,20,Yes
hsqldb,org.hsqldb.test.TestViewAsterisks,TestViewAsterisks,Public Class,28,3,16,6,2,24,1,77,1,0,343,131,0.38,10,10,49,40,0,0,268,114,20,2,550,5,3,3,21,83,26,16,1,4,104,141,36,No
hsqldb,org.hsqldb.test.TestUpdatableResults,TestUpdatableResults,Public Class,9,11,37,0,4,48,1,23,0,0,76,0,0,7,7,10,9,0,0,63,56,2,0,99,7,3,2,2,0,0,0,0,2,52,61,8,No
hsqldb,org.hsqldb.test.TestUpdatableResultSets,TestUpdatableResultSets,Public Class,13,14,36,0,5,50,1,88,0,0,222,2,0.01,14,14,52,51,0,0,179,150,6,2,312,10,3,3,6,33,33,0,1,5,141,172,30,No
hsqldb,org.hsqldb.test.TestTriggers,TestTriggers,Public Class,19,1,9,0,2,10,1,29,0,1,113,4,0.04,10,10,17,17,3,0,80,70,12,1,146,5,3,1,12,75,67,4,0,5,66,85,18,No
hsqldb,org.hsqldb.test.TestJDBCSavepoints,TestJDBCSavepoints,Public Class,6,19,43,19,6,81,1,122,1,0,271,129,0.48,11,11,39,38,0,0,215,190,5,8,521,23,2,2,6,67,67,0,2,4,200,228,34,No
hsqldb,org.hsqldb.test.TestPreparedStatements,TestPreparedStatements,Public Class,10,10,21,2,2,33,1,121,0,0,287,23,0.08,12,12,97,72,0,0,237,155,10,2,431,11,2,7,10,50,50,0,1,9,165,191,22,No
hsqldb,org.hsqldb.test.TestPreparedSubQueries,TestPreparedSubQueries,Public Class,5,14,30,0,5,45,1,83,0,0,189,4,0.02,8,8,53,37,0,0,147,111,5,3,276,9,2,4,5,60,60,0,1,4,106,131,23,No
hsqldb,org.hsqldb.test.TestSubselect,TestSubselect,Public Class,21,2,12,2,1,17,1,73,2,4,256,75,0.29,9,9,112,76,1,0,173,60,19,1,404,2,2,1,21,14,14,1,3,16,104,129,24,No
hsqldb,org.hsqldb.test.TestCascade,TestCascade,Public Class,7,3,12,1,2,16,1,30,3,0,87,16,0.18,8,8,40,21,0,0,61,40,4,1,130,2,2,1,7,57,57,3,2,2,40,53,12,No
hsqldb,org.hsqldb.test.TestGroupByHaving,TestGroupByHaving,Public Class,12,4,14,5,2,22,1,58,1,4,175,79,0.45,9,9,50,38,0,0,129,60,11,2,312,11,2,3,12,75,50,2,3,7,72,98,28,No
hsqldb,org.hsqldb.test.TestSqlPersistent,TestSqlPersistent,Public Class,8,15,43,9,4,66,1,125,1,0,351,76,0.22,21,21,76,71,0,0,305,213,7,5,552,9,2,3,8,68,63,1,2,5,233,261,28,No
hsqldb,org.hsqldb.test.TestDataCube,TestDataCube,Public Class,75,1,27,6,1,34,1,167,1,4,2064,496,0.24,9,9,348,225,0,0,1834,143,74,2,2727,12,2,3,75,95,50,3,3,69,278,368,91,No
hsqldb,org.hsqldb.test.BlaineTrig,BlaineTrig,Public Class,2,0,4,0,1,4,2,2,1,0,9,0,0,1,1,4,3,0,0,2,2,1,0,11,1,1,0,2,0,0,0,0,2,2,5,2,No
hsqldb,org.hsqldb.test.ClearTests,ClearTests,Class,1,1,13,0,1,14,1,2,1,0,15,0,0,1,1,2,2,0,0,11,11,0,0,17,1,1,0,1,0,0,0,0,1,11,13,1,No
hsqldb,org.hsqldb.test.TestUtil,TestUtil,Public Class,14,5,15,6,4,26,1,88,14,6,236,100,0.42,34,34,56,52,4,1,159,116,0,0,421,18,1,4,14,86,43,2,1,7,100,149,53,No
hsqldb,org.hsqldb.test.JDBCBench,JDBCBench,Class,12,15,47,3,9,65,1,256,5,17,790,54,0.07,17,17,123,117,3,0,630,519,7,4,1087,42,1,4,12,82,69,0,0,9,472,608,102,Yes
hsqldb,org.hsqldb.test.JDBCBench.ClientThread,ClientThread,Class,3,14,53,0,8,67,1,46,0,0,168,5,0.03,8,8,23,22,1,0,137,124,3,7,217,10,2,3,3,5,5,0,0,2,113,138,24,Yes
hsqldb,org.hsqldb.test.JDBCBench.MemoryWatcherThread,MemoryWatcherThread,Static Class,4,2,7,0,2,9,1,13,0,0,33,1,0.03,1,1,13,13,0,0,20,15,4,3,46,5,2,2,4,42,25,0,0,4,15,24,8,Yes
hsqldb,org.hsqldb.test.odbc.TestOdbcBase,TestOdbcBase,Public Abstract Class,7,4,16,4,3,24,1,36,3,7,123,48,0.39,16,16,25,23,3,2,90,60,4,1,206,6,1,2,7,75,75,0,2,2,54,77,19,Yes
hsqldb,org.hsqldb.test.odbc.TestOdbcService,TestOdbcService,Public Class,28,2,18,1,1,21,1,73,3,0,371,39,0.11,11,11,78,44,0,0,291,263,18,0,480,3,2,2,21,0,0,0,1,20,257,288,30,No
hsqldb,org.hsqldb.test.odbc.TestOdbcTypes,TestOdbcTypes,Public Class,56,6,31,1,5,38,1,358,3,0,1533,114,0.07,17,17,293,205,0,0,1195,897,46,0,1997,7,2,3,49,0,0,0,1,48,819,1047,227,No
hsqldb,org.hsqldb.test.TestAcl,TestAcl,Public Class,17,5,15,0,2,20,1,108,2,0,267,5,0.02,14,14,50,61,0,0,193,166,15,10,380,14,2,2,17,78,66,1,0,16,178,219,41,No
hsqldb,org.hsqldb.test.TestAllTypes,TestAllTypes,Public Class,8,10,34,3,4,47,1,94,1,0,293,29,0.1,12,12,81,73,1,0,247,172,7,19,416,11,1,3,8,79,68,2,3,2,190,223,35,No
hsqldb,org.hsqldb.test.TestBench,TestBench,Class,14,14,42,2,6,58,1,318,4,3,917,71,0.08,16,16,171,165,5,0,724,562,10,22,1290,26,1,3,14,89,80,0,0,9,553,696,81,No
hsqldb,org.hsqldb.test.TestBench.ClientThread,ClientThread,Class,5,11,35,3,6,49,1,60,0,0,185,19,0.1,7,7,27,26,3,0,142,115,5,7,262,15,2,4,5,37,23,0,0,2,103,136,32,No
hsqldb,org.hsqldb.test.TestBench.ClientThreadProcedure,ClientThreadProcedure,Class,4,6,20,0,4,26,1,29,0,0,85,5,0.06,7,7,18,16,2,0,61,51,4,3,117,7,2,3,4,25,17,0,0,2,47,63,15,No
hsqldb,org.hsqldb.test.TestBench.MemoryWatcherThread,MemoryWatcherThread,Static Class,4,2,7,0,2,10,1,14,0,0,34,1,0.03,1,1,13,13,0,0,21,16,4,3,48,5,2,2,4,42,25,0,0,4,16,25,8,No
hsqldb,org.hsqldb.test.TestCacheSize,TestCacheSize,Public Class,25,8,26,2,4,36,1,241,2,0,677,85,0.13,14,14,203,184,11,0,553,393,23,28,1003,11,1,3,25,86,77,9,3,2,424,511,88,No
hsqldb,org.hsqldb.test.TestConnectionSettings.TestConnectionSettingsFile,TestConnectionSettingsFile,Class,4,0,3,0,1,3,2,4,0,0,15,0,0,2,2,5,5,0,0,5,4,4,0,19,1,1,0,4,0,0,0,0,4,4,9,4,No
hsqldb,org.hsqldb.test.TestConnectionSettings.TestConnectionSettingsHttpServerMem,TestConnectionSettingsHttpServerMem,Class,4,0,3,0,1,3,2,4,0,0,15,1,0.07,1,1,6,5,0,0,4,4,4,0,19,1,1,0,4,0,0,0,0,4,4,9,4,No
hsqldb,org.hsqldb.test.TestConnectionSettings.TestConnectionSettingsHttpServletMem,TestConnectionSettingsHttpServletMem,Class,4,0,3,0,1,3,2,4,0,0,15,1,0.07,1,1,6,5,0,0,4,4,4,0,19,1,1,0,4,0,0,0,0,4,4,9,4,No
hsqldb,org.hsqldb.test.TestConnectionSettings.TestConnectionSettingsServerFile,TestConnectionSettingsServerFile,Class,4,0,3,0,1,3,2,4,0,0,15,1,0.07,2,2,5,5,0,0,5,4,4,0,19,1,1,0,4,0,0,0,0,4,4,9,4,No
hsqldb,org.hsqldb.test.TestConnectionSettings.TestConnectionSettingsServerMem,TestConnectionSettingsServerMem,Class,4,0,3,0,1,3,2,4,0,0,14,1,0.07,1,1,5,5,0,0,4,4,4,0,18,1,1,0,4,0,0,0,0,4,4,9,4,No
hsqldb,org.hsqldb.test.TestDirectorySettings,TestDirectorySettings,Public Class,0,0,0,0,0,0,1,1,0,4,6,2,0.33,1,1,5,5,0,0,4,0,0,0,7,0,1,0,0,0,0,0,0,0,4,5,0,No
hsqldb,org.hsqldb.test.TestDataStructures,TestDataStructures,Public Class,11,8,28,2,6,38,1,105,1,9,326,28,0.09,14,14,58,75,0,0,246,214,10,2,456,30,2,4,11,77,55,4,0,7,209,271,67,No
hsqldb,org.hsqldb.test.TestDatetimeSimple,TestDatetimeSimple,Public Class,7,10,29,4,2,42,1,81,3,1,214,32,0.15,15,15,41,33,0,0,176,141,4,1,318,6,2,2,7,79,71,0,0,7,143,160,15,Yes
hsqldb,org.hsqldb.test.TestDbBackup,TestDbBackup,Public Class,19,5,21,3,3,30,1,134,2,2,447,70,0.16,21,21,69,51,0,0,331,216,17,5,651,17,2,3,19,80,59,0,6,13,172,247,64,Yes
hsqldb,org.hsqldb.test.TestDbBackup.(Anon_1),(Anon_1),Anonymous Class,1,4,9,2,2,15,1,6,0,0,11,2,0.18,3,3,2,3,0,0,9,4,1,1,19,2,2,1,1,0,0,0,0,1,4,6,2,Yes
hsqldb,org.hsqldb.test.TestDbBackup.(Anon_2),(Anon_2),Anonymous Class,1,4,9,2,2,15,1,6,0,0,11,2,0.18,3,3,2,3,0,0,9,4,1,1,19,2,2,1,1,0,0,0,0,1,4,6,2,Yes
hsqldb,org.hsqldb.test.TestHarness,TestHarness,Public Class,9,5,17,0,2,22,1,54,1,0,160,5,0.03,15,15,34,36,0,0,120,99,8,2,219,4,2,3,9,67,22,1,6,2,89,116,21,No
hsqldb,org.hsqldb.test.TestHarness.TestHarness.(Anon_1),(Anon_1),Anonymous Class,1,0,3,0,1,3,1,1,0,0,4,0,0,2,2,0,1,0,0,3,1,1,0,5,1,2,0,1,0,0,0,0,1,1,2,1,No
hsqldb,org.hsqldb.test.TestHarness.initComponents.(Anon_2),(Anon_2),Anonymous Class,1,0,3,0,1,3,1,1,0,0,4,0,0,2,2,0,1,0,0,3,1,1,0,5,1,2,0,1,0,0,0,0,1,1,2,1,No
hsqldb,org.hsqldb.test.TestHarness.initComponents.(Anon_3),(Anon_3),Anonymous Class,1,0,3,0,1,3,1,1,0,0,4,0,0,2,2,0,1,0,0,3,1,1,0,5,1,2,0,1,0,0,0,0,1,1,2,1,No
hsqldb,org.hsqldb.test.TestHarness.initComponents.(Anon_4),(Anon_4),Anonymous Class,1,0,3,0,1,3,1,1,0,0,4,0,0,2,2,0,1,0,0,3,1,1,0,5,1,2,0,1,0,0,0,0,1,1,2,1,No
hsqldb,org.hsqldb.test.TestHarness.initComponents.(Anon_5),(Anon_5),Anonymous Class,1,0,3,0,1,3,1,1,0,0,4,0,0,1,1,0,1,0,0,3,1,1,0,5,1,2,0,1,0,0,0,0,1,1,2,1,No
hsqldb,org.hsqldb.test.TestHashStructures,TestHashStructures,Public Class,24,5,17,0,3,22,1,150,1,0,401,13,0.03,14,14,134,117,17,0,273,273,23,1,563,6,2,3,24,58,33,0,0,7,258,329,72,No
