Project,Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
hsqldb,org.hsqldb.test.TestHTTPKeepAlive,TestHTTPKeepAlive,Public Class,12,4,10,0,2,14,1,37,1,2,92,10,0.11,11,11,24,25,0,0,63,54,4,2,138,2,3,1,5,75,75,0,2,3,49,68,8,Yes
hsqldb,org.hsqldb.test.TestHTTPKeepAlive.KeepAliveThread,KeepAliveThread,Class,1,4,21,0,5,25,1,5,0,0,23,0,0,5,5,4,5,0,0,15,12,1,0,28,5,2,3,1,0,0,0,0,1,10,16,5,Yes
hsqldb,org.hsqldb.test.TestHTTPKeepAlive.TimeoutThread,TimeoutThread,Class,1,4,11,1,3,15,1,5,0,0,13,1,0.08,3,3,3,3,0,0,8,7,1,0,18,3,2,2,1,0,0,0,0,1,5,9,3,Yes
hsqldb,org.hsqldb.test.TestInstantiation,TestInstantiation,Public Class,2,2,12,0,3,14,1,6,1,0,25,7,0.28,7,7,7,7,0,0,13,10,1,0,38,4,1,2,2,0,0,0,0,2,12,17,5,No
hsqldb,org.hsqldb.test.TestJavaFunctions,TestJavaFunctions,Public Class,25,4,13,0,2,17,1,90,10,0,228,8,0.04,27,27,66,53,1,0,164,127,8,0,326,5,3,1,18,0,0,1,1,15,117,151,33,No
hsqldb,org.hsqldb.test.TestKarl,TestKarl,Public Class,6,9,27,1,4,37,1,63,6,3,165,11,0.07,15,15,37,35,0,0,132,118,0,0,239,9,1,3,6,0,0,5,0,1,116,137,22,No
hsqldb,org.hsqldb.test.TestLibSpeed,TestLibSpeed,Public Class,2,15,39,0,9,54,1,37,1,7,159,3,0.02,7,7,81,39,0,0,102,84,1,0,199,16,1,3,2,50,0,0,0,2,88,107,17,Yes
hsqldb,org.hsqldb.test.TestNullInUnion,TestNullInUnion,Public Class,1,5,36,1,1,41,1,6,0,0,38,1,0.03,5,5,7,5,0,0,34,28,1,0,44,1,2,0,1,0,0,0,0,1,28,30,1,No
hsqldb,org.hsqldb.test.TestPreparedStatements.sqlStmt,sqlStmt,Private Static Class,3,1,6,0,1,7,1,7,0,0,25,0,0,1,1,9,9,3,0,12,12,3,5,32,1,1,0,3,20,20,0,0,0,17,21,3,No
hsqldb,org.hsqldb.test.TestPreparedSubQueries.sqlStmt,sqlStmt,Private Static Class,1,1,5,0,1,6,1,3,0,0,10,0,0,1,1,5,5,1,0,3,3,1,3,13,1,1,0,1,0,0,0,0,0,6,8,1,No
hsqldb,org.hsqldb.test.TestQuotes,TestQuotes,Public Class,3,6,24,1,5,31,1,22,1,6,83,9,0.11,10,10,19,17,0,0,62,42,2,0,114,12,2,3,3,0,0,0,0,3,42,57,14,No
hsqldb,org.hsqldb.test.TestSchemaParse,TestSchemaParse,Public Class,28,3,27,5,1,34,1,111,3,4,766,157,0.2,11,11,59,57,0,0,695,437,25,3,987,4,2,2,28,89,64,5,2,21,447,487,38,No
hsqldb,org.hsqldb.test.TestScript,TestScript,Public Class,10,2,4,1,1,7,1,8,1,0,16,50,3.13,4,4,8,8,0,0,8,6,2,1,74,1,3,0,3,67,33,0,0,3,8,12,3,No
hsqldb,org.hsqldb.test.TestScriptRunner,TestScriptRunner,Class,7,1,26,6,7,33,1,23,2,3,260,42,0.16,22,22,46,49,0,0,200,148,5,3,324,22,1,3,7,74,66,0,1,6,130,187,49,Yes
hsqldb,org.hsqldb.test.TestScriptRunner.ScriptRun,ScriptRun,Private Class,4,0,11,0,3,11,1,4,0,0,51,0,0,11,11,9,9,0,0,36,22,4,4,55,5,2,2,4,50,50,0,0,4,22,31,10,Yes
hsqldb,org.hsqldb.util.RCData,RCData,Public Class,13,4,21,8,6,33,1,63,4,1,284,123,0.43,16,16,55,45,0,0,197,148,9,10,469,27,1,5,13,74,55,1,0,12,123,189,72,Yes
hsqldb,org.hsqldb.test.TestUtil.TestRuntimeException,TestRuntimeException,Static Class,3,0,3,0,1,3,1,3,0,0,11,0,0,2,2,4,4,0,0,3,3,3,0,14,1,2,0,3,0,0,0,0,3,3,7,3,No
hsqldb,org.hsqldb.test.TestScripts,TestScripts,Class,17,10,35,3,8,49,1,35,3,5,116,16,0.14,9,9,23,20,1,0,88,67,0,0,167,10,2,4,3,67,67,1,0,1,58,81,23,Yes
hsqldb,org.hsqldb.test.TestSqlPeriodPredicates,TestSqlPeriodPredicates,Public Class,23,4,15,1,2,20,1,80,0,0,235,28,0.12,14,14,53,49,0,0,187,120,16,1,343,6,3,2,16,25,25,2,0,14,128,153,24,No
hsqldb,org.hsqldb.test.TestSubQueriesInPreparedStatements,TestSubQueriesInPreparedStatements,Public Class,2,16,37,0,5,53,1,34,2,0,75,4,0.05,7,7,10,11,0,0,57,55,0,0,113,9,1,1,2,0,0,0,0,2,52,63,10,No
hsqldb,org.hsqldb.test.TestTextTable.TextTableDescriptor,TextTableDescriptor,Private Class,10,2,7,0,2,10,1,31,0,0,81,3,0.04,10,10,31,29,0,0,46,38,10,5,115,5,1,3,10,64,62,3,0,7,47,63,15,No
hsqldb,org.hsqldb.test.TriggerClass,TriggerClass,Public Class,3,0,4,0,1,4,2,4,2,2,16,0,0,5,5,8,6,0,0,5,4,1,0,20,1,1,0,3,67,67,0,0,3,6,10,3,Yes
hsqldb,org.hsqldb.test.TestTypeConversion,TestTypeConversion,Public Class,12,7,22,1,2,30,1,40,0,0,116,3,0.03,10,10,38,35,0,0,92,70,5,2,159,4,3,2,5,20,20,0,1,4,82,94,11,No
hsqldb,org.hsqldb.test.BlankParsedSection,BlankParsedSection,Class,13,1,4,0,1,5,1,4,0,0,9,1,0.11,2,2,3,3,0,0,3,3,2,0,14,1,2,0,2,0,0,0,2,0,3,6,2,No
hsqldb,org.hsqldb.test.CountParsedSection,CountParsedSection,Class,15,3,11,1,2,15,1,16,0,0,46,7,0.15,6,6,8,8,0,0,30,19,4,1,69,6,2,2,4,50,0,1,3,0,16,26,9,No
hsqldb,org.hsqldb.test.DisplaySection,DisplaySection,Class,13,5,10,1,3,16,1,12,0,0,22,3,0.14,4,4,5,6,0,0,13,14,2,0,37,4,2,2,2,0,0,0,2,0,12,18,5,No
hsqldb,org.hsqldb.test.ExceptionParsedSection,ExceptionParsedSection,Class,14,3,10,0,3,13,1,12,0,0,34,1,0.03,6,6,6,6,0,0,23,15,3,2,47,4,2,2,3,33,33,0,3,0,14,21,8,No
hsqldb,org.hsqldb.test.IgnoreParsedSection,IgnoreParsedSection,Class,13,2,4,3,1,8,1,5,0,0,9,7,0.78,2,2,3,3,0,0,3,3,2,0,21,1,2,0,2,0,0,0,2,0,3,6,2,No
hsqldb,org.hsqldb.test.ParsedSection,ParsedSection,Abstract Class,11,4,11,7,3,22,1,53,1,1,123,82,0.67,7,7,27,28,1,11,89,70,10,5,257,11,1,4,11,86,78,0,10,0,68,90,31,No
hsqldb,org.hsqldb.test.ProceedSection,ProceedSection,Class,14,6,13,2,3,20,1,23,0,1,47,9,0.19,7,7,13,13,0,0,32,26,3,2,77,4,2,2,3,44,44,0,3,0,25,34,8,No
hsqldb,org.hsqldb.test.ResultSetOutputParsedSection,ResultSetOutputParsedSection,Class,16,4,11,2,2,16,1,24,0,0,58,9,0.16,7,7,11,12,0,0,40,35,5,2,91,4,2,2,5,80,70,0,5,0,31,43,11,No
hsqldb,org.hsqldb.test.ResultSetParsedSection,ResultSetParsedSection,Class,15,13,38,5,9,55,1,55,0,0,158,19,0.12,10,10,24,32,0,0,118,89,4,3,231,28,2,7,4,50,50,0,4,0,76,111,35,No
hsqldb,org.hsqldb.test.SilentParsedSection,SilentParsedSection,Class,14,1,4,0,1,6,1,7,0,0,15,1,0.07,4,4,4,4,0,0,7,6,3,0,23,2,2,1,3,0,0,0,3,0,5,10,4,No
hsqldb,org.hsqldb.test.UpdateParsedSection,UpdateParsedSection,Class,15,2,8,0,2,10,1,12,0,0,36,3,0.08,5,5,6,6,0,0,22,14,4,1,51,4,2,2,4,50,0,1,3,0,12,20,7,No
hsqldb,org.hsqldb.test.WaitSection,WaitSection,Class,14,7,17,2,4,26,1,25,0,1,61,15,0.25,9,9,14,14,0,0,44,32,3,3,98,4,2,3,3,42,42,0,3,0,29,41,11,No
hsqldb,org.hsqldb.test.Waiter,Waiter,Public Class,6,0,8,2,2,10,1,5,1,1,53,31,0.58,5,5,13,13,0,0,39,28,5,4,86,6,1,2,6,53,50,1,0,5,25,39,13,No
hsqldb,org.hsqldb.TransactionManagerCommon,TransactionManagerCommon,Class,29,8,23,1,6,31,1,272,0,0,673,36,0.05,41,41,140,158,27,3,460,411,29,13,981,21,1,5,29,91,85,0,0,2,347,509,169,No
hsqldb,org.hsqldb.TriggerDef.DefaultTrigger,DefaultTrigger,Static Class,1,1,3,1,1,5,2,2,0,0,5,1,0.2,1,1,3,2,0,0,0,0,1,0,8,1,1,0,1,0,0,0,0,1,0,2,1,No
hsqldb,org.hsqldb.TriggerDef.TriggerData,TriggerData,Static Class,1,1,5,0,1,6,1,3,0,0,10,5,0.5,2,2,5,5,0,0,3,3,1,3,18,1,1,0,1,0,0,0,0,1,6,8,1,No
hsqldb,org.hsqldb.types.LongPair,LongPair,Public Final Class,1,0,4,0,1,4,1,2,0,0,8,0,0,0,0,4,4,0,0,2,2,1,2,10,1,1,0,1,0,0,0,0,1,4,6,1,No
hsqldb,org.hsqldb.types.BooleanType,BooleanType,Public Final Class,127,2,9,0,3,11,1,66,1,1,197,11,0.06,17,17,30,28,0,0,122,93,21,0,274,21,2,3,22,0,0,1,0,21,63,117,72,No
hsqldb,org.hsqldb.types.OtherType,OtherType,Public Final Class,126,1,5,0,2,6,1,42,1,1,103,10,0.1,11,11,24,23,0,0,47,44,20,0,155,4,2,1,21,0,0,1,0,20,33,66,33,No
hsqldb,org.hsqldb.util.CodeSwitcher,CodeSwitcher,Public Class,12,7,24,2,6,32,1,96,5,2,291,51,0.18,9,9,49,55,10,0,212,180,7,4,428,31,1,6,12,73,60,0,0,2,149,216,71,No
hsqldb,org.hsqldb.util.CommonSwing,CommonSwing,Final Class,6,2,15,3,4,20,1,20,6,6,98,73,0.74,12,12,18,17,4,0,77,45,0,0,191,12,1,2,6,100,100,0,0,2,35,60,24,Yes
hsqldb,org.hsqldb.util.ConnectionDialog,ConnectionDialog,Class,8,8,24,0,3,32,3,72,4,0,201,9,0.04,23,23,36,37,1,0,155,139,4,11,282,7,2,3,8,75,64,1,2,4,139,163,21,No
hsqldb,org.hsqldb.util.ConnectionDialog.create.(Anon_1),(Anon_1),Anonymous Class,1,2,12,0,2,14,1,3,0,0,13,0,0,4,4,3,3,0,0,10,8,1,0,16,2,2,1,1,0,0,0,0,1,7,9,2,No
hsqldb,org.hsqldb.util.ConnectionDialog.create.(Anon_2),(Anon_2),Anonymous Class,1,3,7,0,1,10,1,4,0,0,8,0,0,4,4,0,1,0,0,7,5,1,0,12,1,2,0,1,0,0,0,0,1,5,6,1,No
hsqldb,org.hsqldb.util.ConnectionSetting,ConnectionSetting,Public Class,9,1,5,0,1,5,2,16,0,0,44,7,0.16,1,1,13,12,6,0,20,18,9,5,67,4,1,1,9,78,73,1,0,2,17,30,13,No
hsqldb,org.hsqldb.util.ConnectionDialogCommon,ConnectionDialogCommon,Final Class,6,7,18,8,5,33,1,53,6,6,168,66,0.39,14,14,58,21,4,0,112,61,0,0,277,13,1,3,6,67,58,1,0,1,49,76,29,Yes
hsqldb,org.hsqldb.util.ConnectionDialogSwing,ConnectionDialogSwing,Class,9,7,24,1,3,32,3,71,4,2,228,23,0.1,26,26,44,40,1,0,184,171,5,9,322,11,2,3,9,76,67,2,0,6,163,190,27,No
hsqldb,org.hsqldb.util.CSVWriter,CSVWriter,Class,6,3,7,3,2,13,1,22,0,0,49,31,0.63,6,6,14,16,0,0,29,27,6,3,102,4,1,2,6,72,39,2,0,4,26,39,12,No
hsqldb,org.hsqldb.util.DataAccessPoint,DataAccessPoint,Class,19,0,3,0,1,4,2,26,0,0,68,8,0.12,9,9,28,23,16,2,24,22,19,3,102,2,1,1,19,84,84,0,0,3,23,45,21,No
hsqldb,org.hsqldb.util.TransferHelper,TransferHelper,Class,17,1,7,0,2,8,1,41,0,0,120,6,0.05,13,13,36,28,17,6,61,55,17,5,167,7,1,5,17,81,80,0,0,0,46,79,32,No
hsqldb,org.hsqldb.util.TransferResultSet,TransferResultSet,Class,8,3,11,0,3,14,1,34,0,0,95,6,0.06,5,5,17,18,8,0,61,53,8,6,135,6,1,4,8,40,38,0,0,0,50,71,20,No
hsqldb,org.hsqldb.util.TransferTable,TransferTable,Class,7,10,41,0,10,51,2,78,0,0,292,10,0.03,8,8,30,28,6,0,221,162,7,5,380,28,1,4,7,54,49,1,0,0,114,183,68,No
hsqldb,org.hsqldb.util.HelperFactory,HelperFactory,Class,2,2,11,0,4,13,1,6,1,0,24,5,0.21,8,8,4,4,2,0,18,15,1,0,35,7,1,1,2,0,0,0,0,0,10,19,8,No
hsqldb,org.hsqldb.util.DataAccessPointException,DataAccessPointException,Class,2,0,3,0,1,3,1,2,0,0,8,5,0.63,1,1,3,3,0,0,2,2,2,0,15,1,2,0,2,0,0,0,0,2,2,5,2,No
hsqldb,org.hsqldb.util.Grid,Grid,Class,23,4,11,0,2,14,1,114,1,0,265,26,0.1,12,12,58,63,3,0,174,160,22,25,405,12,2,3,23,86,76,4,0,16,172,221,54,No
hsqldb,org.hsqldb.util.Tree,Tree,Class,17,5,13,0,3,18,1,100,1,4,239,22,0.09,12,12,65,64,2,0,165,134,16,15,360,11,2,3,17,83,71,1,0,14,156,193,44,No
hsqldb,org.hsqldb.util.DatabaseManagerCommon,DatabaseManagerCommon,Final Class,8,3,17,1,3,21,1,38,7,15,232,25,0.11,9,9,96,46,7,0,161,56,1,0,287,7,1,3,8,100,100,1,0,0,70,93,22,Yes
hsqldb,org.hsqldb.util.Transfer,Transfer,Public Class,30,7,25,0,5,33,5,247,2,10,797,21,0.03,36,36,115,113,1,0,632,554,28,39,1065,25,2,4,30,85,54,15,1,13,496,630,139,Yes
hsqldb,org.hsqldb.util.DatabaseManagerSwing,DatabaseManagerSwing,Public Class,57,8,26,3,5,37,5,614,3,27,1902,288,0.15,84,84,414,385,3,0,1444,1131,54,72,2794,64,2,6,57,96,90,24,5,25,1048,1394,295,Yes
hsqldb,org.hsqldb.util.DatabaseManagerSwing.(Anon_11),(Anon_11),Anonymous Class,1,0,0,0,2,0,1,0,0,0,0,0,0,2,2,0,1,0,0,0,4,1,0,0,2,2,1,1,0,0,0,0,1,3,5,2,Yes
hsqldb,org.hsqldb.util.DatabaseManagerSwing.(Anon_5),(Anon_5),Anonymous Class,1,0,4,0,1,4,1,1,0,0,5,0,0,1,1,1,1,0,0,4,2,1,0,6,1,2,0,1,0,0,0,0,1,2,3,1,Yes
hsqldb,org.hsqldb.util.DatabaseManagerSwing.(Anon_6),(Anon_6),Anonymous Class,1,0,4,0,1,4,1,1,0,0,5,0,0,1,1,1,1,0,0,4,2,1,0,6,1,2,0,1,0,0,0,0,1,2,3,1,Yes
hsqldb,org.hsqldb.util.DatabaseManagerSwing.(Anon_7),(Anon_7),Anonymous Class,1,5,16,1,6,21,1,6,0,0,17,1,0.06,4,4,2,2,0,0,12,8,1,0,23,6,2,2,1,0,0,0,0,1,5,10,6,Yes
hsqldb,org.hsqldb.util.DatabaseManagerSwing.(Anon_8),(Anon_8),Anonymous Class,1,2,10,0,2,12,1,3,0,0,11,0,0,3,3,1,1,0,0,9,5,1,0,14,2,2,1,1,0,0,0,0,1,4,6,2,Yes
hsqldb,org.hsqldb.util.DatabaseManagerSwing.DBMPrefs,DBMPrefs,Public Static Class,3,9,28,1,8,38,1,34,0,0,94,16,0.17,9,9,17,17,0,0,72,50,3,8,144,11,1,2,3,29,0,0,0,3,46,63,23,Yes
hsqldb,org.hsqldb.util.DatabaseManagerSwing.PopupListener,PopupListener,Private Class,4,7,29,3,6,40,2,34,0,3,128,18,0.14,7,7,36,33,1,0,84,65,4,6,180,20,1,4,4,67,17,0,0,3,67,91,23,Yes
hsqldb,org.hsqldb.util.DatabaseManagerSwing.StatementExecRunnable,StatementExecRunnable,Protected Class,1,5,18,1,3,24,2,6,0,0,20,1,0.05,4,4,2,2,0,0,14,11,1,0,27,3,1,2,1,0,0,0,0,1,9,13,3,Yes
hsqldb,org.hsqldb.util.DatabaseManagerSwing.createToolBar.(Anon_10),(Anon_10),Anonymous Class,1,0,3,0,1,3,1,1,0,0,4,0,0,2,2,0,1,0,0,3,1,1,0,5,1,2,0,1,0,0,0,0,1,1,2,1,Yes
hsqldb,org.hsqldb.util.DatabaseManagerSwing.createToolBar.(Anon_9),(Anon_9),Anonymous Class,1,3,8,0,2,11,1,4,0,0,9,0,0,3,3,0,1,0,0,7,4,1,0,13,2,2,1,1,0,0,0,0,1,3,5,2,Yes
hsqldb,org.hsqldb.util.DatabaseManagerSwing.main.(Anon_1),(Anon_1),Anonymous Class,1,0,3,0,1,3,1,1,0,0,4,0,0,2,2,0,1,0,0,3,1,1,0,5,1,2,0,1,0,0,0,0,1,1,2,1,Yes
hsqldb,org.hsqldb.util.DatabaseManagerSwing.main.(Anon_2),(Anon_2),Anonymous Class,1,1,5,0,1,6,1,2,0,0,6,0,0,3,3,0,1,0,0,5,1,1,0,8,1,2,0,1,0,0,0,0,1,1,2,1,Yes
hsqldb,org.hsqldb.util.DatabaseManagerSwing.main.(Anon_3),(Anon_3),Anonymous Class,1,1,5,0,1,6,1,2,0,0,6,0,0,3,3,0,1,0,0,5,1,1,0,8,1,2,0,1,0,0,0,0,1,1,2,1,Yes
hsqldb,org.hsqldb.util.DatabaseManagerSwing.main.(Anon_4),(Anon_4),Anonymous Class,1,2,4,0,1,6,1,3,0,0,5,0,0,2,2,0,1,0,0,4,2,1,0,8,1,2,0,1,0,0,0,0,1,2,3,1,Yes
hsqldb,org.hsqldb.util.GridSwing,GridSwing,Class,14,1,7,3,2,11,1,33,1,0,97,51,0.53,12,12,30,32,0,0,50,46,13,3,178,4,2,3,14,67,67,0,0,14,49,73,23,No
hsqldb,org.hsqldb.util.TableSorter,TableSorter,Public Class,27,1,6,0,2,8,1,130,0,6,348,86,0.25,21,21,105,101,0,0,203,172,27,8,563,4,2,2,27,87,72,6,2,19,164,245,48,No
hsqldb,org.hsqldb.util.FontDialogSwing,FontDialogSwing,Class,5,10,32,6,2,48,1,59,5,11,174,35,0.2,16,16,44,43,0,0,137,93,0,0,268,4,2,2,5,54,54,0,0,5,98,118,11,No
hsqldb,org.hsqldb.util.FontDialogSwing.creatFontDialog.(Anon_1),(Anon_1),Anonymous Class,1,0,3,0,1,3,1,1,0,0,4,0,0,2,2,0,1,0,0,3,1,1,0,5,1,2,0,1,0,0,0,0,1,1,2,1,No
hsqldb,org.hsqldb.util.FontDialogSwing.creatFontDialog.(Anon_2),(Anon_2),Anonymous Class,1,0,3,0,1,3,1,1,0,0,4,0,0,2,2,0,1,0,0,3,1,1,0,5,1,2,0,1,0,0,0,0,1,1,2,1,No
hsqldb,org.hsqldb.util.FontDialogSwing.creatFontDialog.(Anon_3),(Anon_3),Anonymous Class,1,0,3,0,1,3,1,1,0,0,4,0,0,2,2,0,1,0,0,3,1,1,0,5,1,2,0,1,0,0,0,0,1,1,2,1,No
hsqldb,org.hsqldb.util.FontDialogSwing.creatFontDialog.(Anon_4),(Anon_4),Anonymous Class,1,0,3,0,1,3,1,1,0,0,4,0,0,2,2,0,1,0,0,3,1,1,0,5,1,2,0,1,0,0,0,0,1,1,2,1,No
hsqldb,org.hsqldb.util.FontDialogSwing.creatFontDialog.(Anon_5),(Anon_5),Anonymous Class,1,0,3,0,1,3,1,1,0,0,4,0,0,2,2,0,1,0,0,3,1,1,0,5,1,2,0,1,0,0,0,0,1,1,2,1,No
hsqldb,org.hsqldb.util.FontDialogSwing.creatFontDialog.(Anon_6),(Anon_6),Anonymous Class,1,0,3,0,1,3,1,1,0,0,4,0,0,2,2,0,1,0,0,3,1,1,0,5,1,2,0,1,0,0,0,0,1,1,2,1,No
hsqldb,org.hsqldb.util.FontDialogSwing.creatFontDialog.(Anon_7),(Anon_7),Anonymous Class,1,1,5,0,2,6,1,2,0,0,6,0,0,3,3,0,1,0,0,4,2,1,0,8,2,2,1,1,0,0,0,0,1,1,3,2,No
hsqldb,org.hsqldb.util.HsqldbTransferHelper,HsqldbTransferHelper,Class,25,1,6,0,1,7,1,17,0,0,47,7,0.15,7,7,18,10,6,0,18,15,8,0,71,2,2,1,8,0,0,0,0,2,13,25,11,No
hsqldb,org.hsqldb.util.PostgresTransferHelper,PostgresTransferHelper,Class,24,3,11,0,3,15,1,30,0,2,89,7,0.08,10,10,29,25,7,0,56,43,7,1,126,5,2,2,7,71,71,0,0,0,41,60,18,No
hsqldb,org.hsqldb.util.McKoiTransferHelper,McKoiTransferHelper,Class,22,1,5,0,1,7,1,11,0,0,29,7,0.24,7,7,11,7,4,0,11,9,5,0,47,2,2,1,5,0,0,0,0,1,8,16,7,No
hsqldb,org.hsqldb.util.InformixTransferHelper,InformixTransferHelper,Class,22,2,6,1,2,9,1,13,0,0,32,12,0.38,4,4,7,6,3,0,17,17,5,0,57,3,2,1,5,0,0,0,0,2,13,23,9,No
hsqldb,org.hsqldb.util.OracleTransferHelper,OracleTransferHelper,Class,25,3,11,0,2,15,1,34,0,2,100,8,0.08,9,9,34,27,8,0,62,47,8,1,142,5,2,2,8,75,63,0,0,0,46,66,19,No
hsqldb,org.hsqldb.util.SqlServerTransferHelper,SqlServerTransferHelper,Class,23,3,10,0,3,13,1,23,0,0,64,7,0.11,5,5,9,9,6,0,41,38,6,2,94,6,2,2,6,67,67,0,0,0,28,47,18,No
hsqldb,org.hsqldb.util.TransferDb,TransferDb,Class,37,8,36,1,7,45,1,171,0,0,658,62,0.09,19,19,90,84,15,0,513,337,18,3,891,54,2,6,18,57,57,1,0,2,274,401,126,No
hsqldb,org.hsqldb.util.JDBCTypes,JDBCTypes,Class,4,2,20,1,1,22,1,12,0,7,90,9,0.1,3,3,15,15,1,0,78,64,4,2,111,1,1,0,4,38,38,0,0,3,73,78,4,No
hsqldb,org.hsqldb.util.MainInvoker,MainInvoker,Public Class,3,3,16,8,3,28,1,15,3,3,65,38,0.58,9,9,21,13,0,0,40,25,0,0,118,7,1,4,3,33,33,1,0,2,25,36,10,No
hsqldb,org.hsqldb.util.SQLStatements,SQLStatements,Class,0,0,0,0,0,0,2,1,0,0,17,8,0.47,1,1,16,16,0,0,10,0,0,23,26,0,1,0,0,0,0,0,0,0,15,16,0,No
hsqldb,org.hsqldb.util.preprocessor.BasicResolver,BasicResolver,Public Class,5,0,14,2,4,16,2,7,1,0,73,19,0.26,6,6,15,12,0,0,50,37,4,1,99,12,1,2,5,60,20,0,0,5,25,45,20,No
hsqldb,org.hsqldb.util.preprocessor.Defines,Defines,Public Class,10,2,14,4,3,19,1,28,0,0,141,47,0.33,10,10,31,28,0,0,96,59,10,1,211,10,1,2,10,30,10,0,0,10,50,73,27,No
hsqldb,org.hsqldb.util.preprocessor.Tokenizer,Tokenizer,Public Class,11,3,13,0,3,16,1,44,0,0,153,9,0.06,6,6,25,24,1,0,104,74,11,5,204,23,1,2,11,51,45,0,0,10,69,96,38,No
hsqldb,org.hsqldb.util.preprocessor.Parser,Parser,Class,7,5,24,2,4,30,1,45,1,0,173,31,0.18,6,6,22,21,7,0,123,71,6,2,242,7,1,2,7,29,14,0,0,0,64,84,29,No
hsqldb,org.hsqldb.util.preprocessor.PreprocessorException,PreprocessorException,Public Class,1,0,3,0,1,3,1,0,0,0,6,7,1.17,2,2,3,2,0,0,1,1,1,0,13,1,2,0,1,0,0,0,0,1,1,3,1,No
hsqldb,org.hsqldb.util.preprocessor.Token,Token,Public Final Class,5,0,9,0,3,9,1,6,4,17,64,7,0.11,1,1,23,23,0,0,43,11,1,0,77,6,1,1,5,0,0,1,0,4,25,34,17,No
hsqldb,org.hsqldb.util.preprocessor.Document,Document,Public Class,25,0,9,10,2,18,1,26,1,0,225,249,1.11,20,20,67,55,0,0,137,113,24,1,499,12,1,3,25,44,4,0,2,23,97,153,61,No
hsqldb,org.hsqldb.util.preprocessor.Line,Line,Public Class,11,1,8,5,2,14,1,20,2,5,98,82,0.84,6,6,33,31,0,0,61,48,9,5,197,6,1,2,11,71,62,0,0,11,51,71,21,No
hsqldb,org.hsqldb.util.preprocessor.LineType,LineType,Public Class,4,2,9,1,2,12,1,15,3,19,62,11,0.18,10,10,32,30,0,0,41,19,1,0,88,6,1,4,4,50,50,2,0,2,36,45,9,No
hsqldb,org.hsqldb.util.TableSorter.(Anon_1),(Anon_1),Anonymous Class,1,5,15,0,5,20,1,6,0,0,16,0,0,1,1,1,1,0,0,11,9,1,0,22,5,2,2,1,0,0,0,0,1,5,10,5,No
hsqldb,org.hsqldb.util.TableSorter.(Anon_2),(Anon_2),Anonymous Class,1,0,3,0,1,3,1,1,0,0,4,0,0,0,0,1,1,0,0,3,1,1,0,5,1,2,0,1,0,0,0,0,1,1,2,1,No
hsqldb,org.hsqldb.util.TableSorter.Arrow,Arrow,Private Static Class,4,3,9,2,2,13,2,15,0,0,42,6,0.14,3,3,15,12,0,0,28,21,4,3,63,6,1,1,4,33,33,0,0,4,25,31,9,No
hsqldb,org.hsqldb.util.TableSorter.Directive,Directive,Private Static Class,1,0,4,0,1,4,1,2,0,0,8,0,0,0,0,4,4,0,0,2,2,1,2,10,1,1,0,1,0,0,0,0,1,4,6,1,No
hsqldb,org.hsqldb.util.TableSorter.MouseHandler,MouseHandler,Private Class,1,5,16,3,4,23,1,6,0,0,18,3,0.17,4,4,7,7,0,0,12,11,1,0,26,4,2,2,1,0,0,0,0,1,9,13,4,No
hsqldb,org.hsqldb.util.TableSorter.Row,Row,Private Class,2,3,14,1,4,17,2,8,0,0,31,1,0.03,3,3,11,12,0,0,21,16,2,1,40,7,1,2,2,0,0,0,0,2,17,24,8,No
hsqldb,org.hsqldb.util.TableSorter.SortableHeaderRenderer,SortableHeaderRenderer,Private Class,2,3,9,0,2,12,2,9,0,0,21,0,0,4,4,10,7,0,0,10,7,2,1,30,2,1,1,2,0,0,0,0,2,8,12,3,No
hsqldb,org.hsqldb.util.TableSorter.TableModelHandler,TableModelHandler,Private Class,1,9,25,23,4,57,2,10,0,0,27,23,0.85,2,2,4,4,0,0,20,15,1,0,60,4,1,1,1,0,0,0,0,1,12,17,4,No
hsqldb,org.hsqldb.util.TransferSQLText,TransferSQLText,Class,32,13,46,0,9,58,1,181,0,0,617,5,0.01,23,23,93,81,12,0,466,352,13,6,803,30,2,6,13,68,62,1,0,0,293,413,121,No
hsqldb,org.hsqldb.util.TransferCommon,TransferCommon,Class,3,4,19,0,4,23,1,15,2,0,60,7,0.12,12,12,14,14,2,0,42,36,1,0,82,6,1,3,3,0,0,1,0,0,36,47,11,No
hsqldb,org.hsqldb.util.TransferSQLText.ColumnDef,ColumnDef,Static Class,1,1,7,0,1,8,1,3,0,0,14,0,0,1,1,7,7,0,0,5,5,1,5,17,1,1,0,1,0,0,0,0,1,10,12,1,No
hsqldb,orgname,orgname,Class,13,2,8,0,2,13,1,30,0,0,90.5,11,0.1,8,8,25,22,0,0,55,44,7,2,148.5,5,2,2,8,50,37.5,0,0,5,42,63,19,No
